image,multi-label_double_winding,multi-label_gap,multi-label_crossing,binary_NOK
Spule020_Image0222_00219_1.jpg,0,0,0,0
Spule020_Image0223_00220_1.jpg,0,1,0,1
Spule020_Image0224_00221_1.jpg,0,1,0,1
Spule020_Image0225_00222_1.jpg,0,1,0,1
Spule020_Image0226_00223_1.jpg,0,0,0,0
Spule020_Image0227_00224_1.jpg,0,1,0,1
Spule020_Image0228_00225_1.jpg,0,1,0,1
Spule020_Image0229_00226_1.jpg,0,1,0,1
Spule020_Image0230_00227_1.jpg,0,0,0,0
Spule020_Image0231_00228_1.jpg,0,1,0,1
Spule020_Image0232_00229_1.jpg,0,1,0,1
Spule020_Image0233_00230_1.jpg,0,1,0,1
Spule020_Image0234_00231_1.jpg,0,0,0,0
Spule020_Image0235_00232_1.jpg,0,1,0,1
Spule020_Image0236_00233_1.jpg,0,1,0,1
Spule020_Image0237_00234_1.jpg,0,1,0,1
Spule020_Image0238_00235_1.jpg,0,0,0,0
Spule020_Image0239_00236_1.jpg,0,1,0,1
Spule020_Image0240_00237_1.jpg,0,1,0,1
Spule020_Image0241_00238_1.jpg,0,1,0,1
Spule020_Image0242_00239_1.jpg,0,0,0,0
Spule020_Image0243_00240_1.jpg,0,1,0,1
Spule020_Image0244_00241_1.jpg,0,1,0,1
Spule020_Image0245_00242_1.jpg,0,1,0,1
Spule020_Image0246_00243_1.jpg,0,0,0,0
Spule020_Image0247_00244_1.jpg,0,1,0,1
Spule020_Image0248_00245_1.jpg,0,1,0,1
Spule020_Image0249_00246_1.jpg,0,1,0,1
Spule020_Image0250_00247_1.jpg,0,0,0,0
Spule020_Image0251_00248_1.jpg,0,1,0,1
Spule020_Image0252_00249_1.jpg,0,1,0,1
Spule020_Image0253_00250_1.jpg,0,1,0,1
Spule020_Image0254_00251_1.jpg,0,0,0,0
Spule020_Image0255_00252_1.jpg,0,1,0,1
Spule020_Image0256_00253_1.jpg,0,1,0,1
Spule020_Image0257_00254_1.jpg,0,1,0,1
Spule020_Image0258_00255_1.jpg,0,0,0,0
Spule020_Image0259_00256_1.jpg,0,1,0,1
Spule020_Image0260_00257_1.jpg,0,1,0,1
Spule020_Image0261_00258_1.jpg,0,1,0,1
Spule020_Image0262_00259_1.jpg,0,0,0,0
Spule020_Image0263_00260_1.jpg,0,1,0,1
Spule020_Image0264_00261_1.jpg,0,1,0,1
Spule020_Image0265_00262_1.jpg,0,1,0,1
Spule020_Image0266_00263_1.jpg,0,0,0,0
Spule020_Image0267_00264_1.jpg,0,1,0,1
Spule020_Image0268_00265_1.jpg,0,1,0,1
Spule020_Image0269_00266_1.jpg,0,1,0,1
Spule020_Image0270_00267_1.jpg,0,0,0,0
Spule020_Image0271_00268_1.jpg,0,1,0,1
Spule020_Image0272_00269_1.jpg,0,1,0,1
Spule020_Image0273_00270_1.jpg,0,0,0,0
Spule020_Image0274_00271_1.jpg,0,0,0,0
Spule020_Image0275_00272_1.jpg,0,1,0,1
Spule020_Image0276_00273_1.jpg,1,1,0,1
Spule020_Image0277_00274_1.jpg,0,1,0,1
Spule020_Image0278_00275_1.jpg,0,0,0,0
Spule020_Image0279_00276_1.jpg,0,1,0,1
Spule020_Image0280_00277_1.jpg,1,1,0,1
Spule020_Image0281_00278_1.jpg,0,1,0,1
Spule020_Image0282_00279_1.jpg,0,0,0,0
Spule020_Image0283_00280_1.jpg,0,1,0,1
Spule020_Image0284_00281_1.jpg,0,1,0,1
Spule020_Image0285_00282_1.jpg,0,1,0,1
Spule020_Image0286_00283_1.jpg,0,0,0,0
Spule020_Image0287_00284_1.jpg,0,1,0,1
Spule020_Image0288_00285_1.jpg,0,1,0,1
Spule020_Image0289_00286_1.jpg,0,1,0,1
Spule020_Image0290_00287_1.jpg,0,0,0,0
Spule020_Image0291_00288_1.jpg,1,1,1,1
Spule020_Image0292_00289_1.jpg,1,1,0,1
Spule020_Image0293_00290_1.jpg,1,1,1,1
Spule020_Image0294_00291_1.jpg,1,0,0,1
Spule020_Image0295_00292_1.jpg,1,1,1,1
Spule020_Image0296_00293_1.jpg,1,1,0,1
Spule020_Image0297_00294_1.jpg,1,1,0,1
Spule020_Image0298_00295_1.jpg,1,0,0,1
Spule020_Image0299_00296_1.jpg,1,1,1,1
Spule020_Image0300_00297_1.jpg,1,1,0,1
Spule020_Image0301_00298_1.jpg,1,1,1,1
Spule020_Image0302_00299_1.jpg,1,0,0,1
Spule020_Image0303_00300_1.jpg,1,1,1,1
Spule020_Image0304_00301_1.jpg,1,1,1,1
Spule020_Image0305_00302_1.jpg,1,1,1,1
Spule020_Image0306_00303_1.jpg,1,0,0,1
Spule020_Image0307_00304_1.jpg,1,1,1,1
Spule020_Image0308_00305_1.jpg,1,1,0,1
Spule020_Image0309_00306_1.jpg,1,1,1,1
Spule020_Image0310_00307_1.jpg,1,1,0,1
Spule020_Image0311_00308_1.jpg,1,1,1,1
Spule020_Image0312_00309_1.jpg,1,1,1,1
Spule020_Image0313_00310_1.jpg,1,1,1,1
Spule020_Image0314_00311_1.jpg,1,1,0,1
Spule020_Image0315_00312_1.jpg,1,1,1,1
Spule020_Image0316_00313_1.jpg,1,1,1,1
Spule020_Image0317_00314_1.jpg,1,1,1,1
Spule020_Image0318_00315_1.jpg,1,1,0,1
Spule020_Image0319_00316_1.jpg,1,1,0,1
Spule020_Image0320_00317_1.jpg,1,1,1,1
Spule020_Image0321_00318_1.jpg,1,1,1,1
Spule020_Image0322_00319_1.jpg,1,1,0,1
Spule020_Image0323_00320_1.jpg,1,1,1,1
Spule020_Image0324_00321_1.jpg,1,1,1,1
Spule020_Image0325_00322_1.jpg,1,1,1,1
Spule020_Image0326_00323_1.jpg,1,1,0,1
Spule020_Image0327_00324_1.jpg,1,1,1,1
Spule020_Image0328_00325_1.jpg,1,1,1,1
Spule020_Image0329_00326_1.jpg,1,1,1,1
Spule020_Image0330_00327_1.jpg,1,1,0,1
Spule020_Image0331_00328_1.jpg,1,1,1,1
Spule020_Image0332_00329_1.jpg,1,1,1,1
Spule020_Image0333_00330_1.jpg,1,1,1,1
Spule020_Image0334_00331_1.jpg,1,1,0,1
Spule020_Image0335_00332_1.jpg,1,1,1,1
Spule020_Image0336_00333_1.jpg,1,1,1,1
Spule020_Image0337_00334_1.jpg,1,1,1,1
Spule020_Image0338_00335_1.jpg,1,1,0,1
Spule020_Image0339_00336_1.jpg,1,1,1,1
Spule020_Image0340_00337_1.jpg,1,1,1,1
Spule020_Image0341_00338_1.jpg,1,1,1,1
Spule020_Image0342_00339_1.jpg,1,1,0,1
Spule020_Image0343_00340_1.jpg,1,1,1,1
Spule020_Image0344_00341_1.jpg,1,1,1,1
Spule020_Image0345_00342_1.jpg,1,1,1,1
Spule020_Image0346_00343_1.jpg,1,1,0,1
Spule020_Image0347_00344_1.jpg,1,1,1,1
Spule020_Image0348_00345_1.jpg,1,1,1,1
Spule020_Image0349_00346_1.jpg,1,1,0,1
Spule020_Image0350_00347_1.jpg,1,1,0,1
Spule020_Image0351_00348_1.jpg,1,1,1,1
Spule020_Image0352_00349_1.jpg,1,1,1,1
Spule020_Image0353_00350_1.jpg,1,1,1,1
Spule020_Image0354_00351_1.jpg,1,1,0,1
Spule020_Image0355_00352_1.jpg,1,1,1,1
Spule020_Image0356_00353_1.jpg,1,1,1,1
Spule020_Image0357_00354_1.jpg,1,1,1,1
Spule020_Image0358_00355_1.jpg,1,1,0,1
Spule020_Image0359_00356_1.jpg,1,1,1,1
Spule020_Image0360_00357_1.jpg,1,1,1,1
Spule020_Image0361_00358_1.jpg,1,1,1,1
Spule020_Image0362_00359_1.jpg,1,1,0,1
Spule020_Image0363_00360_1.jpg,1,1,1,1
Spule020_Image0364_00361_1.jpg,1,1,1,1
Spule020_Image0365_00362_1.jpg,1,1,1,1
Spule020_Image0366_00363_1.jpg,1,1,0,1
Spule020_Image0367_00364_1.jpg,1,1,1,1
Spule020_Image0368_00365_1.jpg,1,1,1,1
Spule020_Image0369_00366_1.jpg,1,1,1,1
Spule020_Image0370_00367_1.jpg,1,1,0,1
Spule020_Image0371_00368_1.jpg,1,1,1,1
Spule020_Image0372_00369_1.jpg,1,1,1,1
Spule020_Image0373_00370_1.jpg,1,1,1,1
Spule020_Image0374_00371_1.jpg,1,1,0,1
Spule020_Image0375_00372_1.jpg,1,1,1,1
Spule020_Image0376_00373_1.jpg,1,1,1,1
Spule020_Image0377_00374_1.jpg,1,1,1,1
Spule020_Image0378_00375_1.jpg,1,1,0,1
Spule020_Image0379_00376_1.jpg,1,1,1,1
Spule020_Image0380_00377_1.jpg,1,1,1,1
Spule020_Image0381_00378_1.jpg,1,1,1,1
Spule020_Image0382_00379_1.jpg,1,1,0,1
Spule020_Image0383_00380_1.jpg,1,1,1,1
Spule020_Image0384_00381_1.jpg,1,1,1,1
Spule020_Image0385_00382_1.jpg,1,1,1,1
Spule020_Image0386_00383_1.jpg,1,1,0,1
Spule020_Image0387_00384_1.jpg,1,1,1,1
Spule020_Image0388_00385_1.jpg,1,1,1,1
Spule020_Image0389_00386_1.jpg,1,1,1,1
Spule020_Image0390_00387_1.jpg,1,1,0,1
Spule020_Image0391_00388_1.jpg,1,1,1,1
Spule020_Image0392_00389_1.jpg,1,1,1,1
Spule020_Image0393_00390_1.jpg,1,1,1,1
Spule020_Image0394_00391_1.jpg,1,1,0,1
Spule020_Image0395_00392_1.jpg,1,1,1,1
Spule020_Image0396_00393_1.jpg,1,1,1,1
Spule020_Image0397_00394_1.jpg,1,1,1,1
Spule020_Image0398_00395_1.jpg,1,1,0,1
Spule020_Image0399_00396_1.jpg,1,1,1,1
Spule020_Image0400_00397_1.jpg,1,1,1,1
Spule020_Image0401_00398_1.jpg,1,1,1,1
Spule020_Image0402_00399_1.jpg,1,1,0,1
Spule020_Image0403_00400_1.jpg,1,1,1,1
Spule020_Image0404_00401_1.jpg,1,1,1,1
Spule020_Image0405_00402_1.jpg,1,1,1,1
Spule020_Image0406_00403_1.jpg,1,1,0,1
Spule020_Image0407_00404_1.jpg,1,1,1,1
Spule020_Image0408_00405_1.jpg,1,1,1,1
Spule020_Image0409_00406_1.jpg,1,1,1,1
Spule020_Image0410_00407_1.jpg,1,1,0,1
Spule020_Image0411_00408_1.jpg,1,1,1,1
Spule020_Image0412_00409_1.jpg,1,1,1,1
Spule020_Image0413_00410_1.jpg,1,1,1,1
Spule020_Image0414_00411_1.jpg,1,1,0,1
Spule020_Image0415_00412_1.jpg,1,1,1,1
Spule020_Image0416_00413_1.jpg,1,1,1,1
Spule020_Image0417_00414_1.jpg,1,1,1,1
Spule020_Image0418_00415_1.jpg,1,1,0,1
Spule020_Image0419_00416_1.jpg,1,1,1,1
Spule020_Image0420_00417_1.jpg,1,1,1,1
Spule020_Image0421_00418_1.jpg,1,1,1,1
Spule020_Image0422_00419_1.jpg,1,1,0,1
Spule020_Image0423_00420_1.jpg,1,1,1,1
Spule020_Image0424_00421_1.jpg,1,1,1,1
Spule020_Image0425_00422_1.jpg,1,1,1,1
Spule020_Image0426_00423_1.jpg,1,1,0,1
Spule020_Image0427_00424_1.jpg,1,1,1,1
Spule020_Image0428_00425_1.jpg,1,1,1,1
Spule020_Image0429_00426_1.jpg,1,1,1,1
Spule020_Image0430_00427_1.jpg,1,1,0,1
Spule020_Image0431_00428_1.jpg,1,1,1,1
Spule020_Image0432_00429_1.jpg,1,1,1,1
Spule020_Image0433_00430_1.jpg,1,1,1,1
Spule020_Image0434_00431_1.jpg,1,1,0,1
Spule020_Image0435_00432_1.jpg,1,1,1,1
Spule020_Image0436_00433_1.jpg,1,1,1,1
Spule020_Image0437_00434_1.jpg,1,1,1,1
Spule020_Image0438_00435_1.jpg,1,1,0,1
Spule020_Image0439_00436_1.jpg,1,1,1,1
Spule020_Image0440_00437_1.jpg,1,1,1,1
Spule020_Image0441_00438_1.jpg,1,1,1,1
Spule020_Image0442_00439_1.jpg,1,1,0,1
Spule020_Image0443_00440_1.jpg,1,1,1,1
Spule020_Image0444_00441_1.jpg,1,1,1,1
Spule020_Image0445_00442_1.jpg,1,1,1,1
Spule020_Image0446_00443_1.jpg,1,1,0,1
Spule020_Image0447_00444_1.jpg,1,1,1,1
Spule020_Image0448_00445_1.jpg,1,1,1,1
Spule020_Image0449_00446_1.jpg,1,1,1,1
Spule020_Image0450_00447_1.jpg,1,1,0,1
Spule020_Image0451_00448_1.jpg,1,1,1,1
Spule020_Image0452_00449_1.jpg,1,1,1,1
Spule020_Image0453_00450_1.jpg,1,1,1,1
Spule020_Image0454_00451_1.jpg,1,1,0,1
Spule020_Image0455_00452_1.jpg,1,1,1,1
Spule020_Image0456_00453_1.jpg,1,1,1,1
Spule020_Image0457_00454_1.jpg,1,1,1,1
Spule020_Image0458_00455_1.jpg,1,1,0,1
Spule020_Image0459_00456_1.jpg,1,1,1,1
Spule020_Image0460_00457_1.jpg,1,1,1,1
Spule020_Image0461_00458_1.jpg,1,1,1,1
Spule020_Image0462_00459_1.jpg,1,1,0,1
Spule020_Image0463_00460_1.jpg,1,1,1,1
Spule020_Image0464_00461_1.jpg,1,1,1,1
Spule020_Image0465_00462_1.jpg,1,1,1,1
Spule020_Image0466_00463_1.jpg,1,1,0,1
Spule020_Image0467_00464_1.jpg,1,1,1,1
Spule020_Image0468_00465_1.jpg,1,1,1,1
Spule020_Image0469_00466_1.jpg,1,1,1,1
Spule020_Image0470_00467_1.jpg,1,1,0,1
Spule020_Image0471_00468_1.jpg,1,1,1,1
Spule020_Image0472_00469_1.jpg,1,1,1,1
Spule020_Image0473_00470_1.jpg,1,1,1,1
Spule020_Image0474_00471_1.jpg,1,1,0,1
Spule020_Image0475_00472_1.jpg,1,1,1,1
Spule020_Image0476_00473_1.jpg,1,1,1,1
Spule020_Image0477_00474_1.jpg,1,1,1,1
Spule020_Image0478_00475_1.jpg,1,1,0,1
Spule020_Image0479_00476_1.jpg,1,1,1,1
Spule020_Image0480_00477_1.jpg,1,1,0,1
Spule020_Image0481_00478_1.jpg,1,1,1,1
Spule020_Image0482_00479_1.jpg,1,1,0,1
Spule020_Image0483_00480_1.jpg,1,1,1,1
Spule020_Image0484_00481_1.jpg,1,1,1,1
Spule020_Image0485_00482_1.jpg,1,1,1,1
Spule020_Image0486_00483_1.jpg,1,1,0,1
Spule020_Image0487_00484_1.jpg,1,1,1,1
Spule020_Image0488_00485_1.jpg,1,1,1,1
Spule020_Image0489_00486_1.jpg,1,1,1,1
Spule020_Image0490_00487_1.jpg,1,1,0,1
Spule020_Image0491_00488_1.jpg,1,1,1,1
Spule020_Image0492_00489_1.jpg,1,1,0,1
Spule020_Image0493_00490_1.jpg,1,1,1,1
Spule020_Image0494_00491_1.jpg,1,1,0,1
Spule020_Image0495_00492_1.jpg,1,1,1,1
Spule020_Image0496_00493_1.jpg,1,1,1,1
Spule020_Image0497_00494_1.jpg,1,1,1,1
Spule020_Image0498_00495_1.jpg,1,1,1,1
Spule020_Image0499_00496_1.jpg,1,1,1,1
Spule020_Image0500_00497_1.jpg,1,1,1,1
Spule020_Image0501_00498_1.jpg,1,1,1,1
Spule020_Image0502_00499_1.jpg,1,1,1,1
Spule020_Image0503_00500_1.jpg,1,1,1,1
Spule020_Image0504_00501_1.jpg,1,1,1,1
Spule020_Image0505_00502_1.jpg,1,1,1,1
Spule020_Image0506_00503_1.jpg,1,1,1,1
Spule020_Image0507_00505_1.jpg,1,1,1,1
Spule020_Image0508_00504_1.jpg,1,1,1,1
Spule020_Image0509_00506_1.jpg,1,1,1,1
Spule020_Image0510_00507_1.jpg,1,1,1,1
Spule020_Image0511_00508_1.jpg,1,1,1,1
Spule020_Image0512_00509_1.jpg,1,1,1,1
Spule020_Image0513_00510_1.jpg,1,1,1,1
Spule020_Image0514_00511_1.jpg,1,1,1,1
Spule020_Image0515_00512_1.jpg,1,1,1,1
